SiteID,route,state,REGION,stop,wet_prop_300,wet_prop_600,wet_prop_1000,wet_prop_5000,wet_prop_10000,T_ROAD_LEN_300,T_ROAD_LEN_600,T_ROAD_LEN_1000,T_ROAD_LEN_5000,T_ROAD_LEN_10000,P_ROAD_LEN_300,P_ROAD_LEN_600,P_ROAD_LEN_1000,P_ROAD_LEN_5000,P_ROAD_LEN_10000,S_ROAD_LEN_300,S_ROAD_LEN_600,S_ROAD_LEN_1000,S_ROAD_LEN_5000,S_ROAD_LEN_10000,O_ROAD_LEN_300,O_ROAD_LEN_600,O_ROAD_LEN_1000,O_ROAD_LEN_5000,O_ROAD_LEN_10000,PS_ROAD_LEN_300,PS_ROAD_LEN_600,PS_ROAD_LEN_1000,PS_ROAD_LEN_5000,PS_ROAD_LEN_10000,imperv300,imperv600,imperv1000,imperv5,imperv10,PROP_FOR_300,PROP_FOR_600,PROP_FOR_1000,PROP_FOR_5000,PROP_FOR_10000,PROP_DEV_300,PROP_DEV_600,PROP_DEV_1000,PROP_DEV_5000,PROP_DEV_10000,PROP_AGR_300,PROP_AGR_600,PROP_AGR_1000,PROP_AGR_5000,PROP_AGR_10000,Num.Surveys,Num.Years,Car.Count,Noise.Num,NOISE_LEV,ANFO,HYCI,HYGR,HYSQ,LICA,LICL,LIPA,LIPI,LISP,LISY,HYCV,PSTR,richness,NPP
27609,500297,MN,MW,8,0.396710006,0.320980333,0.254614122,0.457395272,0.418637758,832.3,3503,6550.8,113392.5,339767,0,0,0,0,0,0,0,0,0,0,832.3,3503,6550.8,113392.5,339767,0,0,0,0,0,0.025492063,0.012857143,0.007388553,0.003399227,0.002937175,0.09206,0.23623,0.38079,0.29721,0.31356,0.03175,0.01437,0.00518,0.00307,0.00254,0.0254,0.01756,0.00633,0.00246,0.00297,40,14,1.6875,14,0.35,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,8,84
27618,500336,MN,MW,7,0,0.00419174,0.010836567,0.311818321,0.225370585,740.8,1606.2,2786.5,86516.5,422888,0,0,0,0,0,0,0,0,11900.9,58597.7,740.8,1606.2,2786.5,74615.6,364290.3,0,0,0,11900.9,58597.7,0.004037855,0.002258579,0.001457315,0.008771459,0.009956477,0.54574,0.60016,0.62604,0.34894,0.36996,0,0,0,0.01874,0.01963,0,0.05427,0.08048,0.06943,0.1269,32,11,0,7,0.21875,NA,NA,NA,NA,0,1,0,0,NA,1,1,1,6,110
27622,500371,MN,MW,1,0.153398473,0.265583553,0.338250589,0.323776598,0.277410988,571.5,1259.2,5307.2,121661.6,689232.4,0,0,0,1.6,1.6,0,0,0,0,19344.7,571.5,1259.2,5307.2,121660,669886.1,0,0,0,1.6,19346.3,0,0,0.001180695,0.002777701,0.008752621,0.22508,0.14812,0.1692,0.21538,0.28206,0,0,0,0.00069,0.00869,0.46302,0.33627,0.22838,0.29976,0.2836,12,4,0,1,0.083333333,NA,NA,NA,NA,NA,1,NA,0,NA,1,1,1,6,100
27641,500373,MN,MW,10,0.189439555,0.258380948,0.225999508,0.194158842,0.28488588,723.3,1418.9,2987,56102.9,238431,0,0,0,0,0,0,0,0,0,0,723.3,1418.9,2987,56102.9,238431,0,0,0,0,0,0.002179487,0.001056845,0.000586207,0.000606985,0.000791175,0.39103,0.40432,0.51236,0.63865,0.56053,0,0,0,0.00033,0.00084,0,0,0,0.00032,8.00E-05,30,10,0.133333333,3,0.1,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,1,6,75
27651,500391,MN,MW,10,0.059559936,0.054675748,0.097714638,0.171465417,0.190974278,804.9,1995.8,9166.2,197830.3,975393,0,0,0,0,24090.8,0,0,0,0,0,804.9,1995.8,9166.2,197830.3,951302.2,0,0,0,0,24090.8,0.009650794,0.009048,0.020356629,0.025313726,0.05881595,0.2,0.2672,0.2528,0.10045,0.09446,0,0.0176,0.05292,0.05657,0.11819,0,0.0288,0.14265,0.33481,0.33011,44,15,0.933333333,12,0.272727273,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,1,6,105
27655,500395,MN,MW,4,0.369770991,0.268658026,0.168728896,0.080844649,0.073234035,604.3,5690.9,12658.4,459888.7,1874453.1,0,0,0,0,29250.2,0,789.5,1786.9,22423.7,207519,604.3,4901.4,10871.5,437465,1637683.9,0,789.5,1786.9,22423.7,236769.2,0.022275641,0.064150641,0.059528736,0.15364626,0.191231726,0.27885,0.26122,0.29713,0.23404,0.1545,0.07051,0.14824,0.15805,0.33612,0.38347,0,0,0,0.1068,0.17089,23,8,0.352941176,4,0.173913043,NA,NA,NA,NA,NA,0,NA,1,NA,0,1,1,4,111
27667,500473,MN,MW,6,0.208558566,0.31709015,0.444126838,0.519797313,0.544264866,887.7,1884.5,3156.5,57481.9,168244.6,0,0,0,0,0,0,0,0,0,0,887.7,1884.5,3156.5,57481.9,168244.6,0,0,0,0,0,0.002847896,0.001577262,0.001109195,0.00087772,0.000857758,0.6246,0.53723,0.46149,0.41743,0.38667,0,0,0,0.00012,0.00045,0,0,0,0,3.00E-05,27,10,0,0,0,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,1,6,87
27685,500495,MN,MW,4,0.015314173,0.184373952,0.284074539,0.127477868,0.133772264,593.6,2184.6,5326.1,129118.3,660002.4,0,0,0,0,34240.8,0,0,0,0,37844.4,593.6,2184.6,5326.1,129118.3,587917.2,0,0,0,0,72085.2,0.008924051,0.00567546,0.003485764,0.005986377,0.019336081,0.30696,0.28857,0.35634,0.11185,0.08485,0,0.004,0.00345,0.01208,0.0344,0.03481,0.06795,0.10814,0.56005,0.53137,27,9,0.111111111,0,0,NA,NA,NA,NA,NA,1,NA,0,NA,0,1,1,4,111
27695,500530,MN,MW,4,0.02339767,0.044479502,0.046980862,0.1581622,0.13720827,2540.3,5534.5,11193.2,158431.5,622262.3,0,0,0,0,0,0,0,0,13139.6,35514.8,2540.3,5534.5,11193.2,145291.9,586747.5,0,0,0,13139.6,35514.8,0.080290323,0.031470823,0.017281609,0.005470519,0.006629069,0.31935,0.39808,0.36724,0.38612,0.36451,0.15484,0.06155,0.03362,0.01131,0.01368,0.11613,0.13669,0.17931,0.2543,0.25732,24,9,0,0,0,NA,NA,NA,NA,0,1,NA,1,NA,1,1,1,7,103
27709,500535,MN,MW,8,0.003431605,0.013951036,0.010354547,0.024830802,0.026068112,938.3,2942.6,5237.3,125724.6,678915.2,0,0,0,0,0,0,0,0,7647,35106.8,938.3,2942.6,5237.3,118077.6,643808.4,0,0,0,7647,35106.8,0.010283912,0.010997606,0.007300949,0.008891932,0.010894161,0,0.02155,0.07531,0.07266,0.06783,0.01577,0.01516,0.00546,0.01116,0.01715,0.59306,0.67039,0.74964,0.69424,0.68646,21,8,1.5,4,0.19047619,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,1,5,109
27723,500542,MN,MW,3,0.068155029,0.049095464,0.030571551,0.034756554,0.028981971,608.2,2386.5,3726.3,89079.8,390198.8,0,0,0,0,0,0,0,0,11059.5,60930.2,608.2,2386.5,3726.3,78020.3,329268.6,0,0,0,11059.5,60930.2,0.003555556,0.002517986,0.001590452,0.004296005,0.005462942,0.32381,0.4988,0.59735,0.44777,0.45321,0,0,0,0.00665,0.00876,0,0,0.00316,0.19327,0.181,27,9,0.238095238,3,0.111111111,NA,NA,NA,NA,0,1,0,0,NA,0,1,1,5,113
27749,500573,MN,MW,8,0.901006084,0.739342618,0.436584266,0.434404271,0.39792327,581.9,881,2526.3,37921.8,220763.5,0,0,0,0,0,0,0,0,2391.3,26759.1,581.9,881,2526.3,35530.5,194004.4,0,0,0,2391.3,26759.1,0,0,0.000413793,0.000380066,0.000778998,0.01286,0.18189,0.45575,0.41028,0.45198,0,0,0,0.00055,0.00161,0,0,0,0,6.00E-05,27,9,0,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,1,6,75
27753,500591,MN,MW,2,0.118723141,0.116749337,0.100227279,0.134204864,0.170808933,0,1508.8,10343.1,590274.8,2442123.9,0,0,0,9093.8,93351.4,0,0,0,26344.4,135759.7,0,1508.8,10343.1,554836.6,2213012.8,0,0,0,35438.2,229111.1,0.021414791,0.061460674,0.095099223,0.313686324,0.297516692,0.61415,0.38363,0.38366,0.12855,0.12572,0.02572,0.09791,0.18522,0.59694,0.56891,0,0,0,0.00123,0.01351,50,17,0,0,0,NA,NA,NA,NA,NA,1,NA,1,NA,0,1,1,5,111
28111,809001,SC,S,10,0.278729624,0.206388661,0.156929055,0.549125038,0.596224556,600.9,2735.6,8378,170317.5,636696.7,0,0,0,0,0,0,0,0,6722.1,62055.4,600.9,2735.6,8378,163595.4,574641.3,0,0,0,6722.1,62055.4,0.000984127,0.001104,0.000693126,0.001107864,0.002447085,0.3937,0.5392,0.6192,0.2311,0.2022,0,0,0,9.00E-04,0.0043,0,0,0,0,0,23,8,0,0,0,NA,1,1,1,0,1,0,NA,1,NA,0,1,12,162
28150,460603,MD,N,5,0.018015814,0.016133985,0.033860808,0.076942261,0.04766787,1062.532324,2643.440857,9122.979342,181282.9959,NA,0,0,0,0,NA,0,0,1462.948475,27161.41007,NA,1062.532324,2643.440857,7660.030867,150486.9662,NA,0,0,1462.948475,27161.41007,NA,0.00849359,0.004843625,0.010646552,0.008026488,0.014582147,0.067307692,0.12670409,0.180747126,0.311405427,0.292454133,0,0,0.010632184,0.012070513,0.019379577,0.532051282,0.535685646,0.489367816,0.27688537,0.276379756,27,8,7,0,0,1,NA,NA,NA,1,1,0,NA,NA,1,1,0,7,145
28326,500111,MN,MW,7,0,0,0.086723634,0.375705828,0.431259146,1376.5,3220,10652.4,48517.2,NA,0,0,0,0,NA,598.3,1198.5,2037.9,11677.9,NA,778.2,2021.5,8614.5,36839.3,NA,598.3,1198.5,2037.9,11677.9,NA,0.057547771,0.028697379,0.038270395,0.00549114,0.002626307,0.72293,0.70612,0.6045,0.48205,NA,0.21338,0.09134,0.07524,0.01007,NA,0,0,0,0,NA,14,5,2.25,5,0.357142857,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,1,5,73
28338,500138,MN,MW,9,0,0.002050747,0.011086124,0.016389858,0.022821622,1189.8,2390.8,4174.4,132348.2,604510.1,0,0,0,5838.6,18529.7,0,0,0,0,14586.1,1189.8,2390.8,4174.4,126509.6,571394.3,0,0,0,5838.6,33115.8,0.028471338,0.016425735,0.00983857,0.007776218,0.011279151,0.00318,0.01112,0.01297,0.02429,0.04075,0.01592,0.01589,0.00951,0.00973,0.01647,0.50318,0.583,0.62179,0.84178,0.80546,24,8,0.722222222,0,0,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,4,104
28346,500196,MN,MW,7,0.072025838,0.086631833,0.157206322,0.171078502,0.213270168,1211.9,4991.9,8753.7,647853.8,2419567.5,0,0,0,0,0,0,0,0,36798,180927.3,1211.9,4991.9,8753.7,611055.8,2238640.2,0,0,0,36798,180927.3,0.101093248,0.047606085,0.046174188,0.194665002,0.173717786,0.53698,0.3811,0.25381,0.13836,0.17663,0.15756,0.09207,0.07445,0.46792,0.39052,0.02251,0.07046,0.14429,0.04803,0.05297,6,2,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,1,6,105
28352,500238,MN,MW,3,0,0,0.002799209,0.033394341,0.096991615,593.8,1194,4029.9,155213.4,520142.6,0,0,0,0,0,0,0,0,9913,31880.4,593.8,1194,4029.9,145300.4,488262.2,0,0,0,9913,31880.4,0.007845659,0.003231756,0.003158046,0.012948581,0.008148031,0,0,0.00546,0.00979,0.01034,0,0,0,0.01872,0.01056,0.87781,0.94547,0.9273,0.85622,0.8021,5,2,0,2,0.4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,1,104
28368,500319,MN,MW,9,0,0.02280879,0.085572925,0.370537459,0.315880845,603,1216.4,2064.5,50470.5,294430.3,0,0,0,0,0,0,0,0,0,0,603,1216.4,2064.5,50470.5,294430.3,0,0,0,0,0,0.005451613,0.003376,0.002030442,0.001491002,0.002489688,0.92581,0.936,0.86387,0.6589,0.63539,0,0,0,0.00474,0.0038,0,0,0,0,0.00015,7,3,0,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1,77
28376,500471,MN,MW,7,0.005456649,0.067073781,0.175949009,0.220304362,0.221321588,322.4,4208.6,7735.8,174575.8,585755.8,0,0,0,0,0,0,0,0,4651.8,18455.2,322.4,4208.6,7735.8,169924,567300.6,0,0,0,4651.8,18455.2,0.012523659,0.011189146,0.008176064,0.008247207,0.006799356,0.27445,0.18037,0.13521,0.1307,0.12049,0.01578,0.01836,0.01755,0.01355,0.01016,0.33123,0.18755,0.23533,0.36027,0.46389,14,5,0.111111111,1,0.071428571,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,1,4,88
28388,500539,MN,MW,9,0.326064523,0.288076392,0.227852455,0.029472492,0.03631217,826.8,1440.7,2241.4,137633.7,596223.6,0,0,0,0,11459.2,0,0,0,0,21411.9,826.8,1440.7,2241.4,137633.7,563352.5,0,0,0,0,32871.1,0.001897106,0.001010425,0.000586375,0.003742664,0.005772735,0.03215,0.01203,0.00718,0.02559,0.01937,0,0,0,0.00277,0.00696,0.42122,0.57899,0.71753,0.83887,0.8423,12,4,0,1,0.083333333,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,107
28751,500209,MN,MW,2,0.182661062,0.100873785,0.086639084,0.225712844,0.286982738,1106.4,3043.7,4570.8,33861.9,88516.9,0,0,0,0,0,0,0,0,0,0,1106.4,3043.7,4570.8,33861.9,88516.9,0,0,0,0,0,0.001904762,0.001697211,0.001054755,0.000436218,0.00030308,0.32698,0.46614,0.36571,0.37472,0.44843,0,0.00239,0.00259,0.00067,0.00033,0,0,0,0,0,20,9,0.142857143,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,1,4,73
28766,500322,MN,MW,7,0.034579439,0.040011675,0.093672379,0.308054465,0.309982938,1529.1,2865.1,4263.1,62528,460817,0,0,0,0,0,0,0,0,0,17997,1529.1,2865.1,4263.1,62528,442820,0,0,0,0,17997,0.024588608,0.010526736,0.006444381,0.003715956,0.007512168,0.42089,0.47885,0.4645,0.44135,0.39355,0,0,0,0.00038,0.00695,0,8.00E-04,0.01581,0.00712,0.03,2,1,2,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,2,96
28790,520103,MO,N,1,0.015914187,0.007970818,0.033207862,0.028938602,0.040182597,598.7207472,1468.968766,5273.509377,68336.58232,322241.0892,0,0,0,0,0,0,0,1155.596561,28704.85781,88503.8469,598.7207472,1468.968766,4117.912817,39631.72452,233737.2423,0,0,1155.596561,28704.85781,88503.8469,0.006945338,0.004264,0.007630141,0.005097748,0.007570677,0.163987138,0.1184,0.144377337,0.191722186,0.219143012,0,0,0.005176877,0.005856835,0.012113245,0,0,0,0.112131359,0.124385852,8,3,0.125,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,6,130
28854,460607,MD,N,5,0.465847774,0.485896103,0.614014893,0.70137082,0.67122665,598.3860238,2504.366122,5975.337834,89890.51968,NA,0,0,0,0,NA,0,0,0,7651.18384,NA,598.3860238,2504.366122,5975.337834,81308.82423,NA,0,0,0,7651.18384,NA,0.004935897,0.008586262,0.004539701,0.003284662,0.004291036,0,0.050319489,0.156214039,0.069531699,0.045496125,0,0.013578275,0.005466053,0.004556438,0.006153023,0.442307692,0.32827476,0.187859609,0.176941664,0.193700846,26,10,1,2,0.076923077,1,1,NA,NA,1,0,0,NA,1,1,1,1,10,146
28889,529000,MO,MW,10,0.918027885,0.829067517,0.681957735,0.321920224,0.111242309,599.8399865,1213.319349,3426.427827,173806.7687,551957.2433,0,0,0,19967.83153,41943.97867,0,0,0,20384.50695,80805.2487,599.8399865,1213.319349,3426.427827,133454.4302,429208.0159,0,0,0,40352.33848,122749.2274,0.008949045,0.005350877,0.004504323,0.017583997,0.010730514,0,0,0.001152738,0.11048465,0.075519515,0,0.007177033,0.004610951,0.031458554,0.015021632,0,0.011961722,0.132564841,0.300777834,0.586231992,25,8,0,2,0.08,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,9,128
28896,460601,MD,N,7,0.003763396,0.000940849,0.000697316,0.010756111,0.01094551,1239.080611,2984.223061,6245.243301,107357.971,NA,0,0,0,0,NA,0,0,0,0,NA,973.459235,2369.0686,5023.315838,89777.88556,NA,0,0,0,0,NA,0.00599359,0.002492038,0.001956209,0.001232353,0.003980514,0.137820513,0.396496815,0.625756266,0.842696888,0.79272562,0,0,0,0.000149571,0.005149138,0,0,0,0.004751769,0.009740213,9,3,1,0,0,NA,NA,NA,NA,0,1,0,NA,NA,0,1,NA,3,130
28996,500135,MN,N,7,0.009711404,0.02604912,0.032315213,0.01267231,0.016520656,929.9,1770,4792,110439.9,490077.4,0,0,0,0,0,0,0,0,7167.4,49754.5,929.9,1770,4792,103272.5,440322.9,0,0,0,7167.4,49754.5,0.020032051,0.008902244,0.007840092,0.006845594,0.007966695,0.13462,0.35577,0.42709,0.30977,0.17062,0,0.00321,0.01208,0.01005,0.01128,0.67949,0.46154,0.32787,0.42797,0.60018,9,3,0.777777778,7,0.777777778,NA,NA,NA,NA,NA,1,0,0,NA,NA,1,1,5,109
29073,630127,NC,N,4,0,0.115206869,0.346640554,0.908694303,0.927141101,3793.955913,9430.583705,19524.89858,54442.09199,172743.514,0,0,0,0,0,0,0,0,0,16856.19459,3793.955913,9430.583705,19524.89858,54442.09199,155887.3195,0,0,0,0,16856.19459,0.002802548,0.042488038,0.034101237,0.004310865,0.00721845,0.968152866,0.622807018,0.38308887,0.040469012,0.026320937,0,0.089314195,0.074777107,0.009366442,0.01322663,0.028938907,0.097032879,0.095457159,0.1106547,0.093924305,34,7,0,0,0,NA,1,0,1,0,0,0,NA,1,NA,0,0,7,176
29083,520211,MO,MW,4,0.001406864,0.001878174,0.003714988,0.015831961,0.025199165,782.104101,2838.924184,6216.762551,215465.0152,686998.4379,0,0,0,0,0,0,0,0,7911.579502,53738.07353,782.104101,2838.924184,6216.762551,207553.4357,633260.3644,0,0,0,7911.579502,53738.07353,0.005483871,0.004165329,0.002654587,0.00817299,0.021697974,0.909677419,0.814606742,0.855622663,0.623931329,0.451336471,0,0,0,0.011414501,0.039156349,0,0,0,0.092282555,0.162352718,24,8,0.041666667,0,0,0,NA,NA,NA,0,1,1,NA,1,NA,NA,1,7,129
29093,520317,MO,MW,4,0,0,0.005712416,0.036425761,0.026807864,600.5038606,1203.60601,2003.454156,84281.76729,410535.0941,0,0,0,0,0,0,0,0,8465.849198,68769.59285,600.5038606,1203.60601,2003.454156,75815.91809,341765.5013,0,0,0,8465.849198,68769.59285,0.006045016,0.003061551,0.002402989,0.002989644,0.006817706,0.1414791,0.183852918,0.156079333,0.086123576,0.088054747,0,0,0,0.001956046,0.009958692,0.491961415,0.314948042,0.299511354,0.345207686,0.320349446,14,6,0.071428571,0,0,NA,NA,NA,NA,0,NA,1,NA,1,NA,1,NA,6,141
29108,520614,MO,MW,9,0.004384896,0.007449986,0.0218452,0.027541701,0.023006986,470.2042941,1972.522345,4178.864724,280174.1971,1208280.27,0,0,0,0,4373.478081,0,0,0,18624.88378,43628.705,470.2042941,1972.522345,4178.864724,261549.3134,1160278.087,0,0,0,18624.88378,48002.18308,0.025623003,0.016017628,0.012204657,0.038132789,0.052707346,0.635782748,0.564903846,0.584650762,0.438996605,0.392179086,0.07028754,0.038461538,0.030181087,0.07260802,0.09914795,0,0,0,0.042678787,0.096751737,23,8,0.235294118,3,0.130434783,0,NA,NA,NA,1,1,0,NA,1,NA,1,1,8,139
29115,520417,MO,MW,6,0.015785691,0.015155431,0.025350392,0.025993273,0.018187564,497.6822584,1155.07272,2884.349954,124796.7245,524513.4446,0,0,0,0,0,0,0,0,15555.44851,54605.36888,497.6822584,1155.07272,2884.349954,109241.276,469908.0757,0,0,0,15555.44851,54605.36888,0,0,0.001799597,0.004384536,0.007930922,0.006369427,0.013578275,0.00575871,0.062524451,0.065697651,0,0,0.004319033,0.005097227,0.011681692,0.350318471,0.378594249,0.514252807,0.436900242,0.406517699,20,7,0,0,0,NA,NA,NA,NA,1,NA,0,NA,1,NA,1,NA,6,143
29121,520714,MO,MW,2,0,0.000527459,0.004418878,0.044956528,0.056642169,384.6489808,5170.75412,25611.9199,399454.3612,1157258.28,0,0,0,0,0,0,576.8156194,4525.757652,34183.50769,126102.2064,384.6489808,4593.9385,21086.16225,365270.8535,1031156.074,0,576.8156194,4525.757652,34183.50769,126102.2064,0.064308682,0.114668265,0.193120322,0.137664108,0.067172954,0.752411576,0.485211831,0.376511226,0.344325674,0.398084198,0.163987138,0.29736211,0.423143351,0.28109862,0.137000014,0,0,0,0.104822285,0.103151294,23,8,10,5,0.217391304,0,NA,NA,NA,1,1,0,NA,1,NA,1,0,7,139
29134,520613,MO,MW,5,0.005363662,0.00392996,0.001414786,0.022496185,0.027412292,949.7150392,4416.76916,10867.79792,292839.5238,716298.7469,0,0,0,0,0,0,0,0,35695.44507,81310.38655,949.7150392,4416.76916,10867.79792,257144.0787,634988.3604,0,0,0,35695.44507,81310.38655,0.014225806,0.063752,0.074321839,0.072881159,0.021850912,0.083870968,0.0688,0.04683908,0.195210918,0.241857816,0,0.0728,0.093103448,0.121038824,0.03488439,0.219354839,0.2024,0.20862069,0.242307781,0.282791672,3,1,0,1,0.333333333,NA,0,NA,NA,1,NA,0,NA,0,NA,1,0,5,138
29158,520527,MO,MW,9,0.27807698,0.255471989,0.249140235,0.06093077,0.036344275,1274.22039,2724.982351,5704.985299,95866.6089,359380.2236,0,0,0,0,0,546.7264745,1154.982214,1952.875987,11512.47293,23614.29389,727.4939158,1570.000137,3752.109312,84354.13597,335765.9297,546.7264745,1154.982214,1952.875987,11512.47293,23614.29389,0.046893204,0.020472,0.012897008,0.006258759,0.003606714,0.245954693,0.3624,0.495397008,0.819772861,0.828829088,0.058252427,0.0296,0.019850403,0.00978057,0.003762567,0.067961165,0.0984,0.101841197,0.03204575,0.0163361,7,3,2.333333333,2,0.285714286,1,0,NA,NA,0,0,0,NA,1,NA,1,0,6,152
29162,520516,MO,MW,3,0,0.05690487,0.052435825,0.050238192,0.091505871,1500.338277,5857.060024,17111.04133,337586.3688,1399098.297,0,0,0,3065.205382,6815.427281,77.50066006,1114.609141,1929.073098,35903.52422,123082.5181,1422.837617,4742.450883,15181.96824,298617.6392,1269200.351,77.50066006,1114.609141,1929.073098,38968.7296,129897.9454,0.003929712,0.006883013,0.007286577,0.035641353,0.075440986,0.664536741,0.637019231,0.651911469,0.651374986,0.464286742,0.012779553,0.00400641,0.002012072,0.069485675,0.151531801,0.290734824,0.215544872,0.154642139,0.058865493,0.111152662,23,8,0.391304348,3,0.130434783,0,NA,NA,NA,1,1,0,NA,1,0,1,1,8,132
29280,881310,VA,N,1,0.008804565,0.003485726,0.001624951,0.003001445,0.003163892,1656,3589.3,7667.6,148303,695891.3,0,0,0,0,0,1179,2492.4,4887.1,51534.5,229224.6,477,1096.9,2780.5,96768.5,466666.7,1179,2492.4,4887.1,51534.5,229224.6,0.007967742,0.007210232,0.003808566,0.002751991,0.00548902,0.2129,0.2302,0.4858,0.7812,0.8373,0,0.004,0.00144,0.002,0.0082,0.1226,0.1575,0.075,0.0168,0.0105,5,2,1.5,1,0.2,NA,NA,NA,NA,1,1,0,NA,NA,0,1,NA,5,139
29350,461004,MD,N,1,0.089567857,0.229577271,0.477398885,0.920810192,0.639015536,813.8989241,2000.056936,3300.70265,19576.06491,NA,0,0,0,0,NA,0,0,0,1265.831368,NA,699.7575313,1104.72628,1916.778309,13328.29187,NA,0,0,0,1265.831368,NA,0.004394904,0.002185749,0.001219091,0.001390337,0.018299389,0,0.021617294,0.028177113,0.006489696,0.041880976,0,0,0,0.003509499,0.031884658,0.429936306,0.410728583,0.23346751,0.033530095,0.133079039,8,4,0,0,0,1,0,NA,NA,1,0,0,NA,1,0,1,0,6,152
29404,630616,NC,S,3,0,0.007288781,0.066499617,0.15743356,0.175289675,875.0346858,2508.837562,4123.258553,142529.301,552742.5006,0,0,0,0,0,0,0,0,6253.920633,41428.52446,875.0346858,2508.837562,4123.258553,136275.3804,511313.9762,0,0,0,6253.920633,41428.52446,0.00784127,0.008334668,0.005047427,0.006564337,0.00800783,0.085714286,0.240192154,0.252083932,0.232852754,0.2236682,0,0.006405124,0.007185973,0.007950845,0.012602443,0,0,0,0,0.002905371,2,2,2,0,0,0,0,0,0,0,0,0,NA,1,NA,0,0,3,161
29451,630101,NC,S,8,0,0,0.000445966,0.004759596,0.004562457,2056.178225,6322.903234,14513.53432,201766.8788,796606.9338,0,0,0,0,0,0,0,0,13526.63981,106020.725,2056.178225,6322.903234,14513.53432,188240.239,690586.2088,0,0,0,13526.63981,106020.725,0.002222222,0.003674121,0.004159241,0.003927141,0.00691179,0.888888889,0.853833866,0.830411038,0.777880057,0.797201087,0,0,0,0.00109311,0.006722568,0,0,0,0.00073636,0.004470257,12,5,2.583333333,11,0.916666667,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,2,148
29467,630109,NC,S,4,0,0,0.00023129,0.046072524,0.067611137,1449.652688,3999.731135,10308.26098,187057.2889,809202.8098,0,0,0,0,0,333.8256276,1092.493276,1943.202805,11083.41356,65012.58186,1115.82706,2907.237859,8365.058179,175973.8754,744190.2279,333.8256276,1092.493276,1943.202805,11083.41356,65012.58186,0.010507937,0.005804644,0.004847614,0.002356055,0.00279221,0.377777778,0.599679744,0.76106958,0.821742532,0.817869317,0,0,0,0.000736411,0.001682799,0,0,0,0.000552308,0.00065586,8,3,2.875,2,0.25,1,NA,NA,NA,1,1,0,NA,NA,0,1,0,6,167
29490,630125,NC,S,7,0.20460408,0.397800113,0.523379498,0.689603852,0.585006297,598.4452704,1603.276057,3771.048072,46222.03905,402361.2181,0,0,0,0,0,0,0,0,2636.065887,48795.04088,598.4452704,1603.276057,3771.048072,43585.97316,353566.1772,0,0,0,2636.065887,48795.04088,0.007547771,0.004920382,0.003902017,0.002176019,0.016794168,0.627388535,0.543789809,0.421325648,0.299570825,0.269862411,0.01910828,0.00477707,0.001729107,0.003543855,0.034243403,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,170
29573,630324,NC,S,10,0.215277712,0.112264908,0.177625993,0.315858148,0.355208181,1064.284523,2889.305746,10627.48076,120789.6502,512951.0812,0,0,0,0,0,0,0,0,9510.914443,40294.87752,1064.284523,2889.305746,10627.48076,111278.7358,472656.2037,0,0,0,9510.914443,40294.87752,0.022884615,0.017405925,0.012858374,0.006212515,0.008887054,0.121794872,0.115292234,0.130422292,0.30071805,0.318519946,0.003205128,0.016813451,0.011203677,0.008561368,0.014549701,0,0.003184713,0.027665706,0.019594758,0.050637317,3,1,0.666666667,0,0,0,1,0,0,0,1,0,NA,1,NA,0,0,5,170
29619,630410,NC,S,6,0,0.001465702,0.002473147,0.010596353,0.007751764,919.2589757,5131.378529,15778.76411,285287.6936,1138973.28,0,0,0,0,0,0,0,0,16365.08554,88815.67422,919.2589757,5131.378529,15778.76411,268922.6081,1050157.605,0,0,0,16365.08554,88815.67422,0.006794872,0.008291901,0.010227077,0.005711261,0.007241443,0.474358974,0.513231756,0.54785858,0.736519298,0.781800242,0,0,0.00258695,0.003555729,0.008221361,0.246794872,0.502001601,0.463372594,0.197394767,0.167028156,2,1,2.5,0,0,0,NA,NA,NA,1,1,0,NA,NA,1,1,0,6,156
